xcoord	ycoord	zcoord	annotation	annotation_ncfqc	ncfqc	zone	layer	order	AT5G37800	AT1G66470	AT1G04240	AT1G71050	AT3G52490	AT5G57130	AT3G20840	AT5G60810	AT1G79580	AT1G33280	AT4G10350	AT5G09760	AT2G31310	AT5G48130	AT3G28540	AT3G60650	AT1G17400	AT3G55550	AT3G56220	AT2G40260	AT5G46600	AT4G16270	AT1G30750	AT1G16390	AT2G29330	AT4G36410	AT5G04080	AT2G46570	AT5G53730	AT5G49270	AT4G37940	AT3G26120	AT1G62510	AT4G13390	AT1G62500	AT3G54220	AT5G14750	AT1G79840	AT1G07640	AT2G28810	AT2G22850	AT5G12870	AT1G71930	AT5G58010	AT4G36160	AT3G20880	AT5G17800	AT5G43040
42.61	111.26	111.26	Lateral Root Cap	LRC_4	4	LRC_4	10	100	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39.3	102.99	111.26	Lateral Root Cap	LRC_4	4	LRC_4	10	101	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38.47	91.41	111.26	Lateral Root Cap	LRC_4	4	LRC_4	10	102	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43.85	81.07	111.26	Lateral Root Cap	LRC_4	4	LRC_4	10	103	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53.36	72.79	111.26	Lateral Root Cap	LRC_4	4	LRC_4	10	104	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64.11	62.04	112.91	Lateral Root Cap	LRC_5	5	LRC_5	11	105	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
76.52	64.11	112.91	Lateral Root Cap	LRC_5	5	LRC_5	11	106	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
87.28	70.31	112.91	Lateral Root Cap	LRC_5	5	LRC_5	11	107	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
97.2	81.07	112.91	Lateral Root Cap	LRC_5	5	LRC_5	11	108	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
100.93	95.54	112.91	Lateral Root Cap	LRC_5	5	LRC_5	11	109	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
100.1	111.67	112.91	Lateral Root Cap	LRC_5	5	LRC_5	11	110	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
91.41	112.43	112.91	Lateral Root Cap	LRC_5	5	LRC_5	11	111	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
81.9	128.63	112.91	Lateral Root Cap	LRC_5	5	LRC_5	11	112	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
71.97	132.35	112.91	Lateral Root Cap	LRC_5	5	LRC_5	11	113	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
59.15	132.35	112.91	Lateral Root Cap	LRC_5	5	LRC_5	11	114	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
47.16	126.56	112.91	Lateral Root Cap	LRC_5	5	LRC_5	11	115	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
36.4	114.98	112.91	Lateral Root Cap	LRC_5	5	LRC_5	11	116	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
29.76	102.99	112.91	Lateral Root Cap	LRC_5	5	LRC_5	11	117	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
29.37	89.75	112.91	Lateral Root Cap	LRC_5	5	LRC_5	11	118	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
37.23	76.52	112.91	Lateral Root Cap	LRC_5	5	LRC_5	11	119	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
49.22	67.42	112.91	Lateral Root Cap	LRC_5	5	LRC_5	11	120	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
60.81	79.83	112.91	Lateral Root Cap	LRC_3	3	LRC_3	12	121	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71.15	79.41	112.91	Lateral Root Cap	LRC_3	3	LRC_3	12	122	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81.07	84.79	112.91	Lateral Root Cap	LRC_3	3	LRC_3	12	123	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83.97	92.65	112.91	Lateral Root Cap	LRC_3	3	LRC_3	12	124	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
82.31	104.23	112.91	Lateral Root Cap	LRC_3	3	LRC_3	12	125	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76.52	112.5	112.91	Lateral Root Cap	LRC_3	3	LRC_3	12	126	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67.42	116.64	112.91	Lateral Root Cap	LRC_3	3	LRC_3	12	127	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59.15	116.22	112.91	Lateral Root Cap	LRC_3	3	LRC_3	12	128	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52.53	111.67	112.91	Lateral Root Cap	LRC_3	3	LRC_3	12	129	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47.98	103.4	112.91	Lateral Root Cap	LRC_3	3	LRC_3	12	130	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45.5	93.47	112.91	Lateral Root Cap	LRC_3	3	LRC_3	12	131	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50.47	84.79	112.91	Lateral Root Cap	LRC_3	3	LRC_3	12	132	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64.11	91.82	116.22	Columella	Columella_3	3	Columella_3	13	133	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71.97	98.44	116.22	Columella	Columella_3	3	Columella_3	13	134	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66.6	104.23	116.22	Columella	Columella_3	3	Columella_3	13	135	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58.32	100.1	116.22	Columella	Columella_3	3	Columella_3	13	136	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61.22	83.96	119.53	Columella	Columella_3	3	Columella_3	14	137	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71.97	86.86	119.53	Columella	Columella_3	3	Columella_3	14	138	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79	93.47	119.53	Columella	Columella_3	3	Columella_3	14	139	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79.42	103.4	119.53	Columella	Columella_3	3	Columella_3	14	140	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71.56	110.02	119.53	Columella	Columella_3	3	Columella_3	14	141	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61.22	110.43	119.53	Columella	Columella_3	3	Columella_3	14	142	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51.71	104.23	119.53	Columella	Columella_3	3	Columella_3	14	143	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52.12	91.41	119.53	Columella	Columella_3	3	Columella_3	14	144	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62.05	74.45	121.19	Lateral Root Cap	LRC_3	3	LRC_3	15	145	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
73.21	76.1	121.19	Lateral Root Cap	LRC_3	3	LRC_3	15	146	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
81.49	80.65	121.19	Lateral Root Cap	LRC_3	3	LRC_3	15	147	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
88.93	94.72	121.19	Lateral Root Cap	LRC_3	3	LRC_3	15	148	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
88.52	106.3	121.19	Lateral Root Cap	LRC_3	3	LRC_3	15	149	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
83.14	114.98	121.19	Lateral Root Cap	LRC_3	3	LRC_3	15	150	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
76.52	118.7	121.19	Lateral Root Cap	LRC_3	3	LRC_3	15	151	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
67.84	121.6	121.19	Lateral Root Cap	LRC_3	3	LRC_3	15	152	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
59.15	120.77	121.19	Lateral Root Cap	LRC_3	3	LRC_3	15	153	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
50.05	116.64	121.19	Lateral Root Cap	LRC_3	3	LRC_3	15	154	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
44.26	110.85	121.19	Lateral Root Cap	LRC_3	3	LRC_3	15	155	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
40.13	102.99	121.19	Lateral Root Cap	LRC_3	3	LRC_3	15	156	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
40.13	92.65	121.19	Lateral Root Cap	LRC_3	3	LRC_3	15	157	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
43.02	85.2	121.19	Lateral Root Cap	LRC_3	3	LRC_3	15	158	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
49.22	79.41	121.19	Lateral Root Cap	LRC_3	3	LRC_3	15	159	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
56.26	76.1	121.19	Lateral Root Cap	LRC_3	3	LRC_3	15	160	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
62.87	67.83	121.19	Lateral Root Cap	LRC_4	4	LRC_4	16	161	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
76.52	70.73	121.19	Lateral Root Cap	LRC_4	4	LRC_4	16	162	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
84.38	75.69	121.19	Lateral Root Cap	LRC_4	4	LRC_4	16	163	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
88.93	79.83	121.19	Lateral Root Cap	LRC_4	4	LRC_4	16	164	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
93.07	87.27	121.19	Lateral Root Cap	LRC_4	4	LRC_4	16	165	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
94.72	96.37	121.19	Lateral Root Cap	LRC_4	4	LRC_4	16	166	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
95.55	105.47	121.19	Lateral Root Cap	LRC_4	4	LRC_4	16	167	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
92.65	111.67	121.19	Lateral Root Cap	LRC_4	4	LRC_4	16	168	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
88.1	118.29	121.19	Lateral Root Cap	LRC_4	4	LRC_4	16	169	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
79.83	124.5	121.19	Lateral Root Cap	LRC_4	4	LRC_4	16	170	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
71.56	126.98	121.19	Lateral Root Cap	LRC_4	4	LRC_4	16	171	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
63.7	127.39	121.19	Lateral Root Cap	LRC_4	4	LRC_4	16	172	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
57.08	126.15	121.19	Lateral Root Cap	LRC_4	4	LRC_4	16	173	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
50.05	123.67	121.19	Lateral Root Cap	LRC_4	4	LRC_4	16	174	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
44.26	119.53	121.19	Lateral Root Cap	LRC_4	4	LRC_4	16	175	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
39.3	113.33	121.19	Lateral Root Cap	LRC_4	4	LRC_4	16	176	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
35.58	106.71	121.19	Lateral Root Cap	LRC_4	4	LRC_4	16	177	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
33.51	99.68	121.19	Lateral Root Cap	LRC_4	4	LRC_4	16	178	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
33.92	94.72	121.19	Lateral Root Cap	LRC_4	4	LRC_4	16	179	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
35.58	86.86	121.19	Lateral Root Cap	LRC_4	4	LRC_4	16	180	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
38.88	81.48	121.19	Lateral Root Cap	LRC_4	4	LRC_4	16	181	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
43.02	76.1	121.19	Lateral Root Cap	LRC_4	4	LRC_4	16	182	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
48.4	71.14	121.19	Lateral Root Cap	LRC_4	4	LRC_4	16	183	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
55.02	69.49	121.19	Lateral Root Cap	LRC_4	4	LRC_4	16	184	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
63.29	79	124.91	Lateral Root Cap	LRC_2	2	LRC_2	17	185	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71.56	80.24	124.91	Lateral Root Cap	LRC_2	2	LRC_2	17	186	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78.18	85.2	124.91	Lateral Root Cap	LRC_2	2	LRC_2	17	187	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83.97	92.23	124.91	Lateral Root Cap	LRC_2	2	LRC_2	17	188	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85.21	98.44	124.91	Lateral Root Cap	LRC_2	2	LRC_2	17	189	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84.79	105.88	124.91	Lateral Root Cap	LRC_2	2	LRC_2	17	190	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79	111.67	124.91	Lateral Root Cap	LRC_2	2	LRC_2	17	191	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73.21	113.74	124.91	Lateral Root Cap	LRC_2	2	LRC_2	17	192	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66.18	115.81	124.91	Lateral Root Cap	LRC_2	2	LRC_2	17	193	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59.98	115.81	124.91	Lateral Root Cap	LRC_2	2	LRC_2	17	194	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54.19	112.5	124.91	Lateral Root Cap	LRC_2	2	LRC_2	17	195	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47.57	107.54	124.91	Lateral Root Cap	LRC_2	2	LRC_2	17	196	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45.92	100.92	124.91	Lateral Root Cap	LRC_2	2	LRC_2	17	197	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47.16	93.47	124.91	Lateral Root Cap	LRC_2	2	LRC_2	17	198	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50.88	86.03	124.91	Lateral Root Cap	LRC_2	2	LRC_2	17	199	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
